id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion
2557,S3,11800000.0,11800000.0,591420,2024-11-05,"Estrena en Lomas de Angelopolis 1 San Andrés Cholula, Puebla . 5 recámaras .",405,300,29135.802469135804,39333.333333333336,2023-05-25,558,18,2024-12-08,Casa,Venta,7,5,6,1,6.5,No,,valle del paraiso,puebla,puebla,valle del paraiso,72498.0,"Valle Del Paraíso, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-434c72cdd845-fb6a-312fc4a9-93d3-1236,estrena en lomas de angelopolis cluster 333paseo de sierra andina 78lomas de angelopolissan andres cholula puebla mex terreno  300m2frente 12 mfondo25m construccion 405 m2distribucionrecibidor de doble altura salacomedor estudio con bano completo bano de visitas cocina abierta con cubierta de granito cuarto de despensadesayunador jardin con terraza bodegacuarto de servicio con bano completo y patio de servicio cuarto de lavado cochera  para 2 autos planta alta recamara principal con vestidor y bano completo2 recamaras con closet y bano completosala de tv 3er nivel m 4ta o 5ta recamara con bano completo y closet  roofgarden cisterna con hidroneumaticogas natural la casa tiene entrada principal y entrada de servicio por la cochera es una construccion moderna la carpinteria es de cedro con buen acabado y las escaleras estan forradas en olmo precio1180000000
2558,S3,11800000.0,11800000.0,591420,2024-11-05,Casa en Venta en Satélite la da Calera,600,680,19666.666666666668,17352.941176470587,2024-05-14,204,6,2024-12-08,Casa,Venta,7,4,4,1,4.5,No,,villa satelite la calera,puebla,puebla,villa satelite calera,72564.0,"Villa Satélite la Calera, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-d0b70085510b-7131-b86bd282-9d31-4980,terreno 600 m2construccion 680 m2 recibidor doble alturasala con chimeneacomedor cocina con desayunador amplia despensa4 recamaras con vestidor y bano completobano visitascuarto de lavadocuarto de servicioescalera de servicios ambos ladoscochera para 6 autosestudio terrazaroof garden palapa con asador completo y tarjajardin 300 mtshermosa vista a la cd de puebla recamara 1 con closeth y bano completo recamara 2 con vestidor y bano completo con banca para vaporterraza 2do nivelespacio para sala de tvrecamara 3 con closeth bano completo y terraza hacia el jardinrecamara principal con vestidor y bano completoestudiooficina con caja fuerteterrazaroof de 90m2 con chimenea3er nivel12 bano para jardin asador completo con tarjapalapa 300 metros de jardinhermosa vista a la cd de pueblaasesor inmobiliario certificadoing martha melladocel ver telefono whatsapp precio no incluye gastos notariales impuestos y derechosprecio sujeto a cambios sin previo avisopropiedad sujeta a disponibilidadla informacion y medidas son aproximadaslas ubicaciones son aproximadas
2559,S3,11800000.0,11800000.0,591420,2024-11-05,Casa en condominio - Fraccionamiento Las Ánimas,622,650,18971.06109324759,18153.846153846152,2024-05-09,209,6,2024-12-08,Casa,Venta,3,3,4,0,4.0,No,,rincon de las animas,puebla,puebla,rincon de las animas,72400.0,"Rincón de las Animas, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-73b0be4fc7f5-e3cf-18f5e74-82dc-7dee,fracc privado con vigilancia 24 hrs 3 recamaras con vestidor y bano despacho sala de tv sala comedor cocina integral desayunador independiente bar jardin cuarto de lavado cuarto de servicio con bano cochera para 6 autos acabados de lujo nota para venta cuenta con dos locales comerciales de 36 m2 cada unomas informes ver telefono whatsapp whatsappcontactar
2560,S3,11900000.0,11900000.0,596432,2024-11-05,Bonita Casa De 4 Recamaras En La Calera Puebla,690,680,17246.376811594204,17500.0,2024-06-19,169,5,2024-12-08,Casa,Venta,7,4,2,0,2.0,No,,la calera,puebla,puebla,la calera,72520.0,"La Calera, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-6f8b04dab01c-1772-cf1e418d-8dbf-4ff4,casa en venta cuenta con 4 habitaciones 4 closets 2 banos completos 2 medios banos estacionamiento techado para dos autos dos niveles construidos ano de construccion 1979 caseta de vigilancia sala de estar comedor cocina integral desayunador area de tv alacena estudiooficina bodega cuarto de servicio con bano area de blancos area de lavado patio jardin de 20 metros balcon seguridad gas lp de 300 litros dos cisternas una de 10000 litros y la otra de 8000 litros porton electrico family room areas verdes mantenimiento de 800 precio sujeto a cambio
2561,S3,11900000.0,11900000.0,596432,2024-11-05,Casa En Venta En Anzurez Para Vivir o Negocio Cerca Plaza Dorada,430,675,27674.418604651164,17629.62962962963,2023-10-11,422,13,2024-12-08,Casa,Venta,7,3,3,0,3.0,No,,la tarjeta,puebla,puebla,la tarjeta,72530.0,"La Tarjeta, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-78e453bfae96-f487-e4260ca5-adfe-3982,casa en venta en anzurez para vivir o negocio cerca plaza doradagran cuadra inmobiliaria ofrece oportunidad de magnifica residencia con jardin  ideal para vivirla y disfrutarla o para negocios escuelas restaurant clinica academias oficinas etc por estar ubicada en excelente zona cerca de plaza dorada el mirador centro y con acceso a avenidas principales como 31 y 25 poniente boulevar 5 de mayo colegios centros comerciales hospitales y  servicios con opcion para ampliarse comunica con la casa de junto por medio de porton contactanos para mas infomracion cuenta con cisterna 10000 lts ventanales terraza cocina integral equipada gas natural acabados residenciales porton electrico y cochera para 4 autosplanta baja sala comedor recibidor amplia cocina equipada cuarto de servicio  con bano completo cuarto de lavado y planchado con patio de tendidoplanta alta recamara principal con vestidor y bano dos recamaras con closet un bano completo amplia sala de tv tercer nivel atico o divanagenda tu cita con nosotros inscritos en ampi profesionales en resolver necesidades inmobiliariasprecio y disponibilidad sujetos a cambio sin previo avisolas imagenes pueden ser ilustrativas
2562,S3,11900000.0,11900000.0,596432,2024-11-05,Casa En Venta En Anzurez Para Vivir o Negocio Cerca Plaza Dorada,430,6755,27674.418604651164,1761.658031088083,2023-05-19,564,18,2024-12-08,Casa,Venta,7,3,3,0,3.0,No,,la tarjeta,puebla,puebla,la tarjeta,72530.0,"La Tarjeta, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-8636349b00ae-67f6-28b5d697-824c-36fe,zona92 inmobiliaria ofrece oportunidad de magnifica residencia con jardin ideal para vivirla y disfrutarla o para negocios escuelas restaurant clinica academias oficinas etc por estar ubicada en excelente zona cerca de plaza dorada el mirador centro y con acceso a avenidas principales como 31 y 25 poniente boulevar 5 de mayo colegios centros comerciales hospitales y  servicioscon opcion para ampliar se comunica con la casa de junto por medio de porton contactanos para mas infomracioncuenta con cisterna 10000 lts ventanales terraza cocina integral equipada gas natural acabados residenciales porton electrico y cochera para 4 autosplanta baja sala comedor recibidor amplia cocina equipada cuarto de servicio  con bano completo cuarto de lavado y planchado con patio de tendidoplanta alta recamara principal con vestidor y bano dos recamaras con closet un bano completo amplia sala de tvtercer nivel atico o divanagenda tu cita con nosotrosinscritos en ampi profesionales en resolver necesidades inmobiliarias precio y disponibilidad sujetos a cambio sin previo avisolas imagenes pueden ser ilustrativaste invitamos a consultar nuestro aviso de privacidadcontactar
2563,S3,11950000.0,11950000.0,598938,2024-11-05,Casa en venta en Club de Golf Las Fuentes,821,500,14555.420219244825,23900.0,2024-04-30,218,7,2024-12-08,Casa,Venta,7,3,3,1,3.5,No,,las fuentes,puebla,puebla,residencial las fuentes,72090.0,"Las Fuentes, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-b425424d661a-b380-18f2f53-b27c-73d5,excelente propiedad en blvd hermanos serdan puebla hermosa residencia en excelente residencia de un piso fraccionamiento puerta de hierro en puebla mexico es un desarrollo residencial que ofrece una serie de comodidades y servicios para sus residentes esta propiedad en venta cuenta con tres recamaras tres banos completos y un medio bano asi como cuatro lugares de estacionamiento y un muy amplio jardin rodea la propiedad la casa esta en buenas condiciones y tiene una superficie total de 821 metros cuadrados y  500  metros de construccion entre las amenidades del fraccionamiento se encuentran una cancha de tenis area de asador juegos infantiles gimnasio salon de eventos bodega jardin privado y seguridad privada las 24 horas ademas la ubicacion en puebla ofrece facil acceso a escuelas cercanas y diversas opciones de entretenimiento esta residencia de un solo piso es ideal para quienes buscan vivir con lujo y comodidad en una de las zonas mas exclusivas de la ciudad
2564,S3,11990000.0,11990000.0,600942,2024-11-05,Fraccionamiento La Concepción Casa en venta en Fraccionamiento La Concepción,400,650,29975.0,18446.153846153848,2024-04-17,231,7,2024-12-08,Casa,Venta,7,4,2,0,2.0,No,,camino real,puebla,puebla,camino real,72595.0,"Camino Real, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-bf80296a2249-8a00-ac34ad86-b2a3-3f04,hermosa y amplia residencia dentro de fracc la concepcion excelente ubicacion sobre avenida zavaleta pueblacerca de centro comercial angelopolis universidad iberoamericana recta a cholula triangulo las animas universidad de las americas etcfraccionamiento privado con vigilancia 24 hrs y areas verdesterreno 400 m2 construccion 650 m2planta baja cochera 3 autos techada con porton electrico recibidor sala comedor amplio jardin con asador cocina integral con area de despensa y desayunador area de bar con acceso a cava subterranea medio bano estudio independiente con medio bano cuarto de lavado acceso de servidumbre escaleras amplias2do nivel 4 recamaras 3 de ellas con vestidor y bano completo 1 con closet y bano completo 2 con tina de hidromasaje espacio para sala en vestibulo cuarto de tv con acceso privado e independiente o 5ta recamara3er nivel cuarto de servicio con literas construidas y bano completo area para roof garden
2565,,12000000.0,12000000.0,601444,2024-11-05,"casa en venta, 3 recamaras, fraccionamiento puerta de hierro",480,550,25000.0,21818.18181818182,2024-04-23,225,7,2024-12-08,Casa,Venta,7,3,2,1,2.5,No,,las fuentes,puebla,puebla,residencial las fuentes,72090.0,"Las Fuentes, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-796ed9fef837-dfb2-c4297819-bd58-1fd4,casa en venta fraccionamiento puerta de hierroterreno 480construccion 5502 habitaciones con closets1 habitacion con vestidor grande 2 banos completos12 banosala tvdesayunadorcomedor sala cocinadespensadespachocuarto de lavadocuarto y bano de serviciocochera 2 coches2 bodegas
2566,,12000000.0,12000000.0,601444,2024-11-05,Casa en Venta de un piso en Fraccionamiento Puerta de hierro,480,550,25000.0,21818.18181818182,2024-01-25,313,10,2024-12-08,Casa,Venta,7,3,2,1,2.5,No,,puerta de hierro,puebla,puebla,puerta de hierro,72130.0,"Puerta de Hierro, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-e5a726a8e212-86e6-37cc539-a04c-42ba,terreno 480 m2construccion 550m22 habitaciones con closets1 habitacion con vestidor super grande 2 banos completos12 banosala tvdesayunadorcomedor sala cocinadespensacochera 2 cochesdespachocuarto de lavadocuarto y bano de servicio2 bodegasubicacion blvd 15 de mayo fraccionamiento puerta de hierro 72130 pueblaventa12000000
2567,,12000000.0,12000000.0,601444,2024-11-05,CASONA CENTRO DE PUEBLA PARA DEPARTAMENTOS LOCALES COMERCIALES O REMODELACION,421,735,28503.56294536817,16326.530612244898,2023-04-21,592,19,2024-12-08,Casa,Venta,7,7,4,1,4.5,No,,san francisco,puebla,puebla,san francisco,72000.0,"San Francisco, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-ae69875aefaf-46c6-ff9994c1-9120-33de,se   vende casona en centro de pueblacuenta con 4 departamentos   independientesdos locales a la callecochera para 3 autostotal de 7   habitaciones 4 banossi te interesa podemos negociar el precio
2568,,12000000.0,12000000.0,601444,2024-11-05,Hermosa Casa en venta la Calera en Venta cerca Hospital La Margarita,2000,1500,6000.0,8000.0,2023-04-20,593,19,2024-12-08,Casa,Venta,7,4,4,0,4.0,No,,villa satelite la calera,puebla,puebla,villa satelite calera,72564.0,"Villa Satélite la Calera, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-5cc24675c80b-7e13-131114ee-867b-38ae,terreno 2000 m2  construccion 1500 m2  cuenta con 3 medios pisos 4 habitaciones con bano propio estudio oficina bar salon de juegos estacionamiento jardin cuarto de lavado patio interno para secado cuarto de servicio  ubicacion avenida universo 4 colonia villa satelite calera ciudad puebla estado puebla  venta  12000000
2569,,12000000.0,12000000.0,601444,2024-11-05,"Casa en Venta, Fraccionamiento Santa Cruz Guadalupe, ZAVALETA",1000,400,12000.0,30000.0,2023-04-24,589,19,2024-12-08,Casa,Venta,3,3,4,0,4.0,No,,san jose del puente,puebla,puebla,san jose del puente,72150.0,"San José Del Puente, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-77bd491decfa-a3ff-30111cc4-ad79-3068,cochera muy amplia para 8 coches jardin muy grande estudio  sala comedor medio bano cocina cuarto de servicio con bano cuarto de lavado patio de servicio   3 recamaras con bano y vestidor la principal con jacuzzi sala de tv easybroker id ebeg7371
