id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion
23,,2000000,2000000,100241,2024-11-05,"CASAS EN MEDIAS TIERRAS, TULANCINGO DE BRAVO HIDALGO",92,182,21739.130434782608,10989.010989010989,2023-07-01,216,7,2024-02-07,Casa,Venta,2,3,2,0,2.0,No,,medias tierras,tulancingo de bravo,hidalgo,medias tierras,43698.0,"Medias Tierras, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-af54d1fd6cd2-f433-d11bc63-b17f-409e,"Casas disponibles en Medias Tierras.Col Medias Tierras, cuenta con todos los servicios de luz, agua, drenaje, cable, internet; es un lugar tranquilo para estar con tu familia. Está a solo 8 minutos del centro de la ciudad, a sus alrededores tiene escuelas públicas y privadas de educación básica, preparatoria y universidad de la UAEH, tiendas locales, farmacias, papelerías, tiendas de autoservicio, gasolineras, salones de fiesta, restaurantes, canchas deportivas, transporte público a pie de carretera a Tulancingo, Santiago, Cuautepec.La casa cuenta con:PLANTA BAJACochera para 1 auto.Sala.Comedor.Cocina integral.Jardín.Patio de servicio.1 Baño completo.PLANTA ALTA 3 recamaras con closet. 1 baño completo. Área de Terreno: 92m2Área de construcción: 182m2*1 sola vivienda disponible con: 104.5 m2 de terreno y 207m2 de construcción; Precio de venta $2,400,000*AMENIDADES:Cimentación de mamposteríaCastillos columnas cadenas de varillaMuros de block pesadoAplanados de cemento con revoque de estucoLosas de concreto con varillaPisos marca InterceramicInstalación eléctrica de cobreIluminación ledVentanas de aluminio reforzadoCon vidrio filtra sol de 6 mmCanceles de vidrio templadoPintura vinílica lavablePlomería material PPRCalentador solar de 20 tubos para 6 personasCalentador instantáneoTaque de gas 120 ltsTinaco de 1100 lts Cisterna general de 30000 ltsCerco eléctricoCámara de vigilanciaPregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
24,E2,690129,690129,34589,2024-11-05,HERMOSA CASA VICENTE GUERRERO TULANCINGO HIDALGO !!!,100,95,6901.29,7264.515789473684,2023-05-31,247,8,2024-02-07,Casa,Venta,2,3,2,0,2.0,No,,vicente guerrero 1ra seccion,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero 1ra Sección, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-8b6085305da-3498-9b6434d4-a765-4727,"EXCELENTE CASA ENTREGA RAPIDA, CON MUY BUENA UBICACION A 3 MIN DEL CENTRO Y CERCA DEL ZOOLOGICO, BUENA PLUSVALIA CON ESCUELAS Y PLAZAS CERCANAS, EN UNA ZONA MUY TRANQUILA Y SEGURA.IMPORTANTES VIAS DE ACCESO PRINCIPALES COMO BLVD.EMILIANO ZAPATA Y NICOLAS BRAVOINFORMES Y CITAS: AZUCENA LEMUS Ver teléfono WhatsappNO SE ACEPTAN CREDITOSPAGO DE CONTADO EN 2 EXHIBICIONES CON RECURSOS PROPIOSPrecio debajo del 50% del valor comercialENTREGA GARANTIZADAInformes: ASESOR DE VENTAS AZUCENA LEMUSTeléfono: WhatsAppWhatsapp: WhatsApp¡¡¡EXCELENTE OPORTUNIDAD!!!***RECUPERACION HIPOTECARIA***"
25,,1250000,1250000,62650,2024-11-05,VENTA DE CASA ECONÓMICA EN FRACCIONAMIENTO PRIVADO EN TULANCINGO 3 RECAMARAS,100,125,12500.0,10000.0,2023-04-21,287,9,2024-02-07,Casa En Fraccionamiento,Venta,2,3,2,0,2.0,No,,san nicolas el chico,tulancingo de bravo,hidalgo,san nicolas el chico,43623.0,"San Nicolás El Chico, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-bfa7f15b7f9c-b68e-b93b6c46-8fb7-313c,"VENTA DE CASA DE LUJO EM FRACCIONAMIENTO RESIDENCIAL SAN ANDRÉS3 recamaras Sala ComedorCocinaJardínEstacionamiento Patio de servicioTerraza Construcción tradicional.Cercanía con la carretera principal, fácil acceso a vialidades para Pachuca, CDMX y Estado de México.Fraccionamiento privado, vigilancia las 24 horas del día.A 10 minutos del centro de Tulancingo, a 5 minutos del centro de Jaltepec.Cuenta con todos los servicios, agua, luz, drenaje, pavimento, banquetas, telefonía.Escuelas: primaria, secundaria, preparatoria.A 25 minutos de centros turísticos.Acepto créditos FOVISSSTE, bancarios, ISSFAM, BANJERCITO, CFE, IMSS, etc...Asesoría Inmobiliaria y Jurídica GRATISEN INMOBILIARIA RIALSA  TENEMOS  TU HOGAR IDEALEnvía mensaje y te brindamos todas las opciones de vivienda disponibles.Correo:ContactarPágina web: Contactar"
26,D2,1353670,1353670,67846,2024-11-05,"Casa en venta en Fraccionamiento Jardines del Sur, Tulancingo de Bravo, Hidalgo ¡Compra esta propiedad mediante Cesión de Derechos e incrementa tu patrimonio! ¡Contáctame, te digo cómo hacerlo!",100,154,13536.7,8790.064935064935,2023-12-16,52,1,2024-02-07,Casa,Venta,2,3,1,0,1.0,No,fraccionamiento,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Fraccionamiento Jardines del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-91ed8d8442cf-782b-8eb2c9a9-b50d-404b,"Si buscas hacer una buena inversión, un inmueble en garantía es una buena opción para obtener ganancias significativas, comprar propiedades mediante Cesión de Derechos, te garantiza adquirirla a un precio por debajo de su valor comercial.Toma en cuenta que en este tipo de inversiones:-  No se aceptan créditos bancarios ni de infonavit, solo recursos propios.-  La entrega no es inmediata pero se garantiza por contrato.-  No puedes ver la propiedad por dentro.-  La firma de Cesión de Derechos es ANTE NOTARIO.-  En INVERINMOBI te asesoramos, somos expertos en el tema.Aprovecha la oportunidad de adquirir este inmueble en un precio de remate con la mayor seguridad. ¡Llámanos para agendar tu cita y brindarte asesoría jurídica y profesional sin costo!Precio Sujeto a cambios."
27,E2,610000,610000,30573,2024-11-05,"CASA ECONÓMICA EN TULANCINGO HIDALGO, NAPATECO",105,64,5809.523809523809,9531.25,2024-02-07,0,0,2024-02-07,Casa,Venta,1,2,1,0,1.0,No,unidad habitacional,napateco,tulancingo de bravo,hidalgo,napateco,43629.0,"Unidad Habitacional Napateco, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1355894512b3-3724-3af4b310-ab6e-4973,"La colonia cuenta con todos los servicios, en la zona encontrarás tiendas, establecimientos de comida, farmacias, Oxxo, gasolinera, espacios para realizar ejercicio al aire libre, parque para los pequeños de tu hogar, canchas para practicar algún deporte, guarderías, escuelas de nivel básico, universidad a solo 10 minutos de la colonia. El centro de Tulancingo está a solo 15 minutos de Napateco, cuenta con transporte directo a la colonia.La casa cuenta con:Sala - comedor.Cocina.2 recámaras.1 baño completo.Patio de servicio.Estacionamiento para 1 autos. Protecciones.Pregunta por la forma de pago.*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISOHorario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
28,E3,832840,832840,41742,2024-11-05,"CASA EN EXELENTE ZONA EN TULANCINGO HIDALGO, ENTREGA INMEDIATA",105,62,7931.809523809524,13432.90322580645,2024-01-11,27,0,2024-02-07,Casa,Venta,2,2,1,0,1.0,No,fraccionamiento,campo alegre,tulancingo de bravo,hidalgo,campo alegre,43700.0,"Fraccionamiento Campo Alegre, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f4b29c07525a-e110-dc427fc6-bf38-47db,"GRAN OPORTUNIDAD DE INVERSION, ADQUIERE TU PROPIEDAD AHORA.CASA UBICADA A 5 MINS DE LA AVENIDA MEXICO HIDALGO TOLUCA, A 10 MINS   DEL CENTRO DE TULANCINGO HIDALGO. TAMBIÉN IMPORTANTES ZONAS, TIENDAS, ESCUELAS Y OTROS SERVICIOS DE INTERÉS.°°ENTREGA INMEDIATA°°°°CITA A LA CASA PREVIO REGISTRO°°**LA PROPIEDAD PROVIENE DE UN CREDITO HIPOTECARIO FALLIDO Y ES PARTE DE UN INMUEBLE DE RECUPERACIÓN BANCARIA****PROPIEDAD ADJUDICADA*****RECUPERACIÓN HIPOTECARIA**** NO CRÉDITOS** ** ÚNICAMENTE PAGO CON RECURSOS PROPIOS** **PAGO EN DOS EXHIBICIONES** **SEGUNDO PAGO A LA ESCRITURACION DE SESIÓN DE DERECHOS** PODEMOS ASESORARTE SIN COSTO ALGUNO, SIN COMPROMISO. SIN DUDAD TU MEJOR OPCIÓN, ACÉRCATE A NOSOTROS Y ASESÓRATE. LLÁMANOS, SERÁ UN PLACER ATENDER TUS DUDAS EN INMOBILIARIA MONTHEIN, SIN COMPROMISO ALGUNO. °°SERIEDAD ABSOLUTA°°DIRECCION DE NUESTRAS OFICINAS: TORRES ADALID 1971, COLONIA NARVARTE PONIENTE, CDMX**TELÉFONO: Ver teléfono Whatsapp."
29,E3,980000,980000,49118,2024-11-05,"CASA NUEVA EN PRIVADA SAN DANIEL, TULANCINGO HIDALGO",105,62,9333.333333333334,15806.451612903224,2023-04-20,288,9,2024-02-07,Casa,Venta,2,2,1,0,1.0,No,,conjunto habitacional los mesones,tulancingo de bravo,hidalgo,privada los mesones,43624.0,"Conjunto Habitacional Los Mesones, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e1e9f2183ac5-7f02-5ba171a0-bd32-34c5,"CASA EN PRIVADA SAN DANIEL Casa ubicada en Privada San Daniel muy cerca de la Unidad Deportiva, excelente ubicación a 10 min del centro de Tulancingo y a 5 min de la central de abastos. La zona cuenta con escuelas públicas y privadas (de educación básica, media, media superior y superior), parques cerca, gasolineras, tiendas de auto servicio, etc...  La casa cuenta con:  2 recámaras. Sala. Comedor. Cocina. 1 baño. Área de lavado. Cochera para un vehículo. Cisterna. Construccion nueva.   Pregunta por la forma de pago. PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO *El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos.  Horario de atención Lunes a viernes: 10:00 a 14:00 y 17:00 a 19:00 Sábados: 10:00 a 14:00 Domingos: previa cita Mayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp ""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
30,E3,985000,985000,49368,2024-11-05,"CASA DE 1 NIVEL EN FRACC. VILLAS SANTA MARIA, TULANCINGO HIDALGO",105,76,9380.952380952382,12960.526315789471,2023-05-13,265,8,2024-02-07,Casa En Fraccionamiento,Venta,2,2,1,0,1.0,No,,ampliacion javier rojo gomez,tulancingo de bravo,hidalgo,ampliacion rojo gomez,43645.0,"Ampliación Javier Rojo Gómez, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-7ce59ea81ac0-ba8f-53ce538d-9349-3d2f,"CASA EN VENTA, VILLAS SANTA MARÍA.Villas Santa María es un nuevo fraccionamiento que tiene la ubicación exacta para personas que vienen de CDMX, Pachuca o aquellos que buscan salir rápido de la ciudad u ocupan viajar sobre la carretera México-Tuxpan continuamente. Ideal para familias pequeñas que comienzan su patrimonio o que buscan un espacio más acogedor, la seguridad y tranquilidad la tendrás en este, ¡tú nuevo hogar!Cuenta con todos los servicios, establecimientos de primera necesidad a los alrededores, farmacias, transporte público cercano, escuelas desde nivel básico hasta superior (Universidad Técnológica de Tulancingo), a solo 10 minutos del centro de Tulancingo.La casa cuenta con:  2 recámaras  Sala-comedor.  Cocina.  1 baño.  Cochera.  Área de lavado.AMENIDADES:  Fraccionamiento con barda perimetral  Caseta de vigilancia  Areas Verdes  Juegos y aparatos de ejercicio al aire libre  Calles de concreto  Servicios ocultos  Casas con muros independientes  Cimientos de piedra  Proyectado para tener su propia area comercial  Reglamento de Fraccionamiento para una sana convivenciaPregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos.Horario de atenciónLunes a viernes: 10:00 a 14:00 y 16:00 a 18:00Sábados: 10:00 a 14:00Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
31,D1,1055000,1055000,52877,2024-11-05,VENTA DE CASA 3 RECAMARAS EN TULANCINGO HIDALGO,105,102,10047.619047619048,10343.137254901962,2023-04-20,288,9,2024-02-07,Casa En Fraccionamiento,Venta,2,3,2,0,2.0,No,,tulancingo de bravo centro,tulancingo de bravo,hidalgo,tulancingo centro,43600.0,"Tulancingo de Bravo Centro, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-855a866a4c28-80e9-6b217a01-90e4-3abf,"VENTA DE CASA NUEVA Y AMPLIA EN TULANCINGO HIDALGO.  3 RECAMARAS, SALA, COMEDOR, COCINA, JARDÍN, ESTACIONAMIENTO AMPLIO, PATIO DE SERVICIO, 2 BAÑOS.  105 METROS DE TERRENO Y 102 METROS DE CONSTRUCCIÓN.  Cercania con la carretera federal México Tuxpan. Cerca de escuelas, transporte, servicio de telefonía cable e internet. A 10 min del centro de Tulancingo. A 5 minutos de la Plaza comercial Plaza Patio, donde encontrarás zona de bancos, Mega Soriana, Oficce Depot, Suburbia, cines, etc.  ACEPTO CRÉDITOS INFONAVIT FOVISSSTE BANCARIOS ISSFAM CFE BANJERCITO IMSS.  !!!Asesoría inmobiliaria y jurídica GRATIS!!!  Visita nuestra página web:"
32,D1,1080000,1080000,54130,2024-11-05,"Casa con opción de crecimiento en Villas Santa María, Tulancingo Hgo.",105,73,10285.714285714286,14794.520547945203,2023-12-15,53,1,2024-02-07,Casa,Venta,1,2,1,0,1.0,No,,ampliacion javier rojo gomez,tulancingo de bravo,hidalgo,ampliacion rojo gomez,43645.0,"Ampliación Javier Rojo Gómez, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-148a066ebd7c-a22f-24777fa3-acc5-46bd,"Fraccionamiento Villas Santa María ubicado en una zona con accesos a CDMX y Pachuca, muy cerca de la carretera México-Tuxpan. Ideal para familias que comienzan su patrimonio o que buscan un espacio más acogedor, con seguridad y tranquilidad. El Fraccionamiento cuenta con: barda perimetral, caseta de vigilancia, áreas verdes, juegos y aparatos de ejercicio al aire libre, calles de concreto, servicios ocultos, casas con muros independientes, cimientos de piedra, está proyectado para tener su propia area comercial y se cuenta con un reglamento interno para una sana convivencia.La zona cuenta con todos los servicios, establecimientos de primera necesidad a los alrededores, transporte público cercano, escuelas desde nivel básico hasta superior (Universidad Técnológica de Tulancingo), a solo 10 minutos del centro de Tulancingo, a 5 minutos de Plaza Patio. La casa cuenta con:2 recámaras con closet.1 alcoba.Sala-comedor.Cocina integral con barra desayunadora.1 baño forrado de azulejo.Cochera.Área de lavado.Cisterna con bomba de 2,500 litros.Tinaco de 1,100 litros.Con opción de crecimiento!!Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 16:00 a 18:00Sábados: 10:00 a 14:00Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
33,D1,1180000,1180000,59142,2024-11-05,"CASA EN FRACCIONAMIENTO CERRADO, CIMA DORADA TULANCINGO",105,77,11238.09523809524,15324.675324675323,2023-12-15,53,1,2024-02-07,Casa,Venta,1,2,1,0,1.0,No,,san jose caltengo,tulancingo de bravo,hidalgo,san jose caltengo,43628.0,"San José Caltengo, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-60f9fc9ca4df-8fdf-6c7094aa-a826-4471,"El fraccionamiento Cima Dorada cuenta con 2 acceso con caseta de vigilancia, pista para caminatas, área de asadores, cancha de basquetbol y área de juegos para niños.Ubicado a tan solo 5 minutos del centro de la cuidad, a un costado de la zona Arqueológica de Huapalcalco, muy cerca de clínicas médicas, hospitales, escuelas, establecimientos comerciales, central de autobuses, transporte público a una cuadra. La casa cuenta con:Sala-comedor.Cocina con tarja.1 baño completo.2 recámaras amplias.Patio de servicio.Cochera para 1 vehículos.Jardín interior artificial con acceso por sala comedor.AMENIDADES:Cisterna de 3,300 litrosTanque estacionario.Calentador de gas. Tinaco de 1,100 litros.Bomba de agua. Luminarias LED. Pregunta por la forma de pago.*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISOHorario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
34,,1250000,1250000,62650,2024-11-05,"Casa con jardín interior en el Fracc. Toledo, San José, Tulancingo",105,90,11904.761904761905,13888.888888888889,2023-04-27,281,9,2024-02-07,Casa En Fraccionamiento,Venta,2,3,2,0,2.0,No,,ampliacion rojo gomez,tulancingo de bravo,hidalgo,ampliacion rojo gomez,43645.0,"Ampliación Rojo Gómez, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1fde40d80016-b663-e0aa9bc5-adc2-3ab3,"CASA NUEVA EN FRACC. TOLEDOLa casa cuenta con:Planta baja:  Sala-comedor.  Cocina.  Cochera para 2 autos.  Jardín interior.  1/2 baño.  Patio de servicios amplio.Planta alta:  3 recámaras.  1 baño completo.  PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos.Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
35,,1750000,1750000,87711,2024-11-05,"🏘️CASA EN VENTA DOS PLATAS COL. MEDIAS TIERRAS, TULANCINGO HGO 🏘️",105,200,16666.666666666668,8750.0,2023-07-27,191,6,2024-02-07,Casa,Venta,1,3,2,0,2.0,No,,medias tierras,tulancingo de bravo,hidalgo,medias tierras,43698.0,"Medias Tierras, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e9f07361f1d5-61e6-e8fe834e-ad69-4a81,"CASA EN VENTA DOS PLATAS COL. MEDIAS TIERRAS, TULANCINGO HGO 🏘️ Aprovecha tu crédito INFONAVIT, FOVISSSTE O BANCARIO y adquiere esta vivienda ubicada en Col Medias Tierras, a tan solo 10 minutos del centro de Tulancingo.PRECIO $1,750,000.00 La casa cuenta con: - 105 m2 de TERRENO. - 200 m2 de CONSTRUCCION. DISTRIBUCION PLANTA BAJA- Sala - Comedor- Cocina - Un baño completo- Patio de servicio- Estacionamiento PLANTA ALTA-  3 Recamara -  1 baño completoACEPTAMOS CREDITOS BANCARIOS, INFONAVIT, FOVISSSTE Y PAGO DE CONTADO COMUNICATE CON NOSOTROS Y AGENDA UNA CITA, CON GUSTO TE ATENDEMOS"
36,,1750000,1750000,87711,2024-11-05,VENTA DE CASA DE LUJO  EN MEDIAS TIERRAS TULANCINGO DE 3 RECAMARAS,105,199,16666.666666666668,8793.96984924623,2023-07-29,189,6,2024-02-07,Casa En Fraccionamiento,Venta,2,3,2,0,2.0,No,,medias tierras,tulancingo de bravo,hidalgo,medias tierras,43698.0,"Medias Tierras, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-83ec23a5ee00-2e13-5e6c17d9-bb7c-1237,"VENTA DE CASA DE LUJO Y ECONÓMICA3 RECAMARASSALA COMEDORCOCINA ESTACIONAMIENTO AMPLIOPATIO DE SERVICIOTERRAZA AMPLIAINCLUYE: ZAGUAN, BARDAS ALTAS, TANQUE ESTACIONARIO DE 300 LITROS Cercanía al centro de Tulancingo HidalgoCercanía a la Procuraduría, a escuelas incluyendo la Universidad Agropecuaria, A tan solo 3 minutos del Aurrera. Tenemos la opción de vivienda más adecuada para tus necesidades y presupuesto.Asesoria inmobiliaria y jurídica GRATISContactarAcepto créditos: INFONAVIT FOVISSSTE ISSFAM IMSS BANCARIOS PAGOS DE CONTADO"
37,C2,2159000,2159000,108210,2024-11-05,ALMICAR RESIDENCIAL CASA VENTA TULANCINGO HIDALGO,105,220,20561.904761904763,9813.636363636364,2023-12-23,45,1,2024-02-07,Casa,Venta,2,6,1,0,1.0,No,,la herradura,tulancingo de bravo,hidalgo,la herradura,43695.0,"La Herradura, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-60e84bf363a9-7428-752d4dc9-bdcf-3afb,"Casa Ubicada en el Fraccionamiento Almicar que cuenta con las Siguientes Características:105 m2 de Terreno, 220 m2 de Construcción.Casa Construida en 3 niveles.Planta Baja: Garaje para 1 Auto, Sala Comedor, Cocina, Patio de Servicio, 1/2 Baño, Cisterna y Escaleras.2 Nivel: 3 Recamaras la Principal con Baño Completo y Vestidor, 1 Baño Completo.3 Nivel: 3 Recamaras la Principal con Baño, 1 Baños Completo.Cuenta con Acceso desde la Avenida Gilberto Gomez Carbajal.Cerca de Escuelas, Parques, Mercados.A solo 20 Minutos del Centro de Tula Hidalgo.Haz tu mejor oferta sobre el valor de venta y cómpralo a un super precio.Previa cita para conocerlo; posesión inmediata. Solo contado Documentación en regla.  Sin anticipos, sin apartados. No se aceptan pagos en línea.Los inmuebles están sujetos a cambio de precio, sin previo aviso. Todo el proceso ante notario público.Tenemos inmuebles en venta y renta a nivel nacional. EasyBroker ID: EB-LQ9393"
38,E2,625000,625000,31325,2024-11-05,CASA EN VENTA EN HORTENCIA PROLONGACION CLAVEL #108 PACHUCA DE SOTO HIDALGO,108,280,5787.037037037037,2232.1428571428573,2024-01-05,32,1,2024-02-07,Casa,Venta,2,3,1,0,1.0,No,unidad habitacional,la morena,tulancingo de bravo,hidalgo,rinconada la morena,43625.0,"Unidad Habitacional La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f6c5bcc613dc-841-7ae6fd60-8604-4093,"GRAN OPORTUNIDAD DE CASA CON BUENA UBICACION DENTRO DE COL. LA MORENA, CERCA DE AVENIDAS PRINCIPALES, ESCUELAS, BANCOS, HOSPITALES, CENTROS COMERCIALES, SUPERMERCADOS, PARQUES, ETC. EL INMUEBLE CUENTA CON UNA COMODA ESTANCIA, COCINA INTEGRAL, 3 AMPLIAS RECAMARAS, 2.5 BAÑOS Y 2 LUGAR DE ESTACIONAMIENO."
39,E2,580000,580000,29070,2024-11-05,"Venta de Casa en Calle Hermenegildo Galeana, Vicente Guerrero, Tulancingo Hgo.",110,110,5272.727272727273,5272.727272727273,2024-01-03,34,1,2024-02-07,Casa,Venta,2,3,1,0,1.0,No,,vicente guerrero 1ra seccion,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero 1ra Sección, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-44972f917dc8-10c5-fedd5272-86ad-47c5,"“CUMPLE TU SUEÑO CON NOSOTROS""Gran oportunidad, amplia casa con excelentes acabados y todas las comodidades que soñaste, ahora a tu alcance.Cuenta con…*3 Habitaciones*2 Baños completos*1 Estacionamientos-Asesoría 24/7 desde la primera llamada.Te asesoramos y acompañamos hasta concluir con la entrega de ""Tu nuevo hogar”Javier Torres.Asesor inmobiliario.Para mayor información contáctame o déjame tu número, a la brevedad me comunico."
40,E2,580000,580000,29070,2024-11-05,"EXCELENTE PROYECTO DE INVERSION EN TULANCINGO,HDGO",110,110,5272.727272727273,5272.727272727273,2024-01-09,29,0,2024-02-07,Casa,Venta,2,3,2,0,2.0,No,,vicente guerrero 1ra seccion,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero 1ra Sección, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f2077bf62088-bfb9-ec56b064-a3e1-4daf,"“CUMPLE TU SUEÑO CON NOSOTROS""  Gran oportunidad, amplia casa con excelentes acabados y todas las comodidades que soñaste, ahora a tu alcance.  Cuenta con…  *3 Habitaciones *2 Baños completos *1 Estacionamiento  -Asesoría 24/7 desde la primera llamada.  Te asesoramos y acompañamos hasta concluir con la entrega de ""Tu nuevo hogar” HANSON MADRIGAL. Asesor inmobiliario. Para mayor información contáctame o déjame tu número, a la brevedad me comunico."
41,E2,580000,580000,29070,2024-11-05,Hermosa Casa en Tulancingo De Bravo Hgo.,110,100,5272.727272727273,5800.0,2024-01-11,27,0,2024-02-07,Casa,Venta,2,3,2,0,2.0,No,,vicente guerrero 1ra seccion,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero 1ra Sección, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-c20cebd3f7e5-2136-5615ab32-a4df-49aa,*CUMPLE TUS SUEÑOS CON NOSOTROS¿Has soñado con tener una casa propia? Ahora es tu oportunidad de hacerlo realidad con GACAVA INMOBILIARIAEsta hermosa y amplia casa cuenta con todo lo que necesitas para vivir cómodamente:· 3 habitaciones· 2 baños· 1 garaje·Cocina integradaAdemás te ofrecemos asesoría 24/7 desde la primera llamada. Te acompañamos durante todo el proceso hasta la entrega de tu nuevo hogar.¿Quieres saber más? ¡Contáctame!María RamírezContactar
42,E2,580000,580000,29070,2024-11-05,"Linda casa en Tulancingo de Bravo, Hidalgo.",110,110,5272.727272727273,5272.727272727273,2024-02-07,0,0,2024-02-07,Casa,Venta,2,3,2,0,2.0,No,,vicente guerrero 1ra seccion,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero 1ra Sección, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-116591b50373-926b-4d333901-b9be-4605,"*CUMPLE TUS SUEÑOS CON NOSOTROS¿Has soñado con tener una casa propia? Ahora es tu oportunidad de hacerlo realidad con GACAVA INMOBILIARIAEsta hermosa y amplia casa cuenta con todo lo que necesitas para vivir cómodamente:•⁠  ⁠3 habitaciones•⁠  ⁠2 baños completos•⁠  ⁠1 garaje•⁠  ⁠Cocina integradaAdemás, te ofrecemos asesoría 24/7 desde la primera llamada. Te  acompañamos durante todo el proceso hasta la entrega de tu nuevo hogar.¿Quieres saber más? ¡Contáctame!Ximena LigContactarAsesor Inmobiliario Gacava"
