id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,meses_transcurridos,meses_transcurridos_fecha,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion
54,E3,910000,910000,45609,2024-11-05,VENTA DE CASA ECONOMICA EN ESQUINA CENTRICA EN TULANCINGO,117,68,7777.777777777777,13382.35294117647,2023-04-26,11,2024-03-30,Casa En Fraccionamiento,Venta,2,2,1,0,1,No,,san jose caltengo,tulancingo de bravo,hidalgo,san jose caltengo,43628.0,"San José Caltengo, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-2ef07880d696-34fd-5a75c0b-b64a-3099,"VENTA DE CASA EN ESQUINA FRACCIONAMIENTO LA ARGENTINACERCANIA AL CENTRO DE TULANCINGOA TAN SOLO 5 MINUTOS A LA UNIVERSIDAD POLITÉCNICA DE TULANCINGOCERCANÍA CON ESCUELAS DE EDUCACIÓN BÁSICA COMO KINDER PRIMARIA Y SECUNDARIA.CERCANÍA CON AURRERA, TERMINAL DE AUTOBUSES, CENTRO DE SALUD  Y SEGURO SOCIAL. GRAN PLUSVALÍA.Características:Casa de una planta en ESQUINA 2 recamarassalacomedor cocina jardínestacionamiento patio de servicio Construcción tradicionalAcepto créditos INFONAVIT FOVISSSTE ISSFAM IMSS BANCARIOS PAGOS DE CONTADOAsesoría inmobiliaria y jurídica GRATIS VISITA nuestra página webContactar"
55,E3,920000,920000,46111,2024-11-05,Casa en venta Tulancingo Hidalgo,72,66,12777.777777777776,13939.39393939394,2023-04-24,11,2024-03-30,Casa En Fraccionamiento,Venta,2,2,1,0,1,No,fraccionamiento,valle verde,tulancingo de bravo,hidalgo,valle verde,43648.0,"Fraccionamiento Valle Verde, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-6756a15193a6-bc40-86d16cf5-862d-3197,"Vive la experiencia de vivir en uno de los lugares más emblemáticos del país en dónde la herencia cultural prehispánica y la tranquilidad de la vida cotidiana se fusionan.Casa con increíbles amenidades: Áreas verdes, jardín común con juegos infantiles, caseta de entrada y salida, trotapista y ciclopista, alumbardo público fotovoltaico, planta de tratamiento de aguas Residuales para reuso.Ubicada en la mejor zona de la ciudad, muy cerca de:Centro comercial Patio Tulancingo.Universidad Tecnológica deTulancingoSam’s Club WalmartCentral de abastosHospital General Tulancingo, BimboCoca Cola CFE"
56,E3,980000,980000,49118,2024-11-05,"Vivienda en venta con gran plusvalía de remate dentro de Calle Hermenegildo Galeana 706, Vicente Guerrero, Tulancingo, Estado de Hidalgo, México",110,110,8909.09090909091,8909.09090909091,2023-12-30,3,2024-03-30,Casa,Venta,2,3,2,0,2,No,,vicente guerrero 1ra seccion,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero 1ra Sección, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-db570cd0d44e-1be3-5ab37df6-83f7-4656,"TENEMOS LA LLAVE DE TUS SUEÑOS¡¡OPORTUNIDAD DE INVERSIÓN!!No se acepta NINGÚN TIPO DE CRÉDITOExcelente ubicación de fácil acceso en zona de alta plusvalía y en aumento.GARANTIZO LA ENTREGA POR CONTRATO Y LA ESCRITURACIÓN ANTE NOTARIO PÚBLICO.Las mejores alternativas de inversión inmobiliaria las tenemos nosotros, somos una empresa especializada en recuperaciones hipotecarias.Nuestros inmuebles se encuentran entre un 40 y 70% menor de su valor comercial - Vías de comunicación y servicios cerca.¡¡Agenda tu cita vía telefónica o whats app!! para más información"
57,E3,984000,984000,49318,2024-11-05,Casa en venta con 3 recámaras en Tulancingo,72,67,13666.666666666666,14686.567164179103,2023-04-24,11,2024-03-30,Casa En Fraccionamiento,Venta,1,3,2,0,2,No,,villa sol,tulancingo de bravo,hidalgo,villa sol,43648.0,"Villa Sol, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-a533d1c6b1d4-b82f-b4e9c29b-9bda-3798,"Vive la experiencia de vivir en uno de los lugares más emblemáticos del país en dónde la herencia cultural prehispánica y la tranquilidad de la vida cotidiana se fusionan.Casa con increíbles amenidades: Áreas verdes, jardín común con juegos infantiles, caseta de entrada y salida, trotapista y ciclopista, alumbardo público fotovoltaico, planta de tratamiento de aguas Residuales para reuso.Ubicada en la mejor zona de la ciudad, muy cerca de:Centro comercial Patio Tulancingo.Universidad Tecnológica deTulancingoSam’s Club WalmartCentral de abastosHospital General Tulancingo, BimboCoca Cola CFE"
58,E3,985000,985000,49368,2024-11-05,"CASA DE 1 NIVEL EN FRACC. VILLAS SANTA MARIA, TULANCINGO HIDALGO",105,76,9380.952380952382,12960.526315789471,2023-05-13,10,2024-03-30,Casa En Fraccionamiento,Venta,2,2,1,0,1,No,,ampliacion javier rojo gomez,tulancingo de bravo,hidalgo,ampliacion rojo gomez,43645.0,"Ampliación Javier Rojo Gómez, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-7ce59ea81ac0-ba8f-53ce538d-9349-3d2f,"CASA EN VENTA, VILLAS SANTA MARÍA.Villas Santa María es un nuevo fraccionamiento que tiene la ubicación exacta para personas que vienen de CDMX, Pachuca o aquellos que buscan salir rápido de la ciudad u ocupan viajar sobre la carretera México-Tuxpan continuamente. Ideal para familias pequeñas que comienzan su patrimonio o que buscan un espacio más acogedor, la seguridad y tranquilidad la tendrás en este, ¡tú nuevo hogar!Cuenta con todos los servicios, establecimientos de primera necesidad a los alrededores, farmacias, transporte público cercano, escuelas desde nivel básico hasta superior (Universidad Técnológica de Tulancingo), a solo 10 minutos del centro de Tulancingo.La casa cuenta con:  2 recámaras  Sala-comedor.  Cocina.  1 baño.  Cochera.  Área de lavado.AMENIDADES:  Fraccionamiento con barda perimetral  Caseta de vigilancia  Areas Verdes  Juegos y aparatos de ejercicio al aire libre  Calles de concreto  Servicios ocultos  Casas con muros independientes  Cimientos de piedra  Proyectado para tener su propia area comercial  Reglamento de Fraccionamiento para una sana convivenciaPregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos.Horario de atenciónLunes a viernes: 10:00 a 14:00 y 16:00 a 18:00Sábados: 10:00 a 14:00Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
59,E3,995000,995000,49870,2024-11-05,VENTA SE CASA ECONOMICA CENTRICA TULANCINGO,80,80,12437.5,12437.5,2024-05-03,-1,2024-03-30,Casa,Venta,2,2,1,0,1,No,,la escondida,tulancingo de bravo,hidalgo,la escondida,43640.0,"La Escondida, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-7b50f7d88d98-9ab-da869a79-bf7b-1f12,VENTA DE CASA EN FRACCIONAMIENTO LA ESCONDIDA EN TULANCINGO A 5 MIN DEL CENTRO CAMINANDO 2 RECAMARASSALA COMEDORCOCINA JARDÍNESTACIONAMIENTOPATIO DE SERVICIOIDEAL PARA AMPLIAR Y REMODELAR EXCELENTE UBICACIÓN A 1 MIN DEL COLEGIO PEDRO DE GANTECERCANÍA CON JARDINES DEL SURCERCANIA CON OFICINAS DE TELMEX CERCANIA A CENTROS COMERCIALES Y ESCUELAS ACEPTO CRÉDITOS INFONAVIT FOVISSSTE ISSFAM IMSS CFE BANCARIOS PAGOS DE CONTADOASESORÍA INMOBILIARIA Y JURÍDICA GRATIS
60,,1000000,1000000,50120,2024-11-05,"Casa en Franz Von Liszt #101, Tulancingo de Bravo",228,360,4385.964912280701,2777.777777777778,2023-04-26,11,2024-03-30,Casa,Venta,1,4,4,0,4,No,fraccionamiento,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Fraccionamiento Jardines del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-168a34b41231-be28-478e53f0-a89d-34af,"La Propiedad cuenta con 2 niveles con una ubicación privilegiada, Rodeada por principales vías de comunicación, centros y plazas comerciales, medios de transporte, Escuelas de prestigio (privadas y de gobierno).La propiedad cuenta con 228 m2 de terreno y 360 m2 construidos distribuidos de la siguiente manera: 4 Recamaras, sala- comedor, cocina equipada, 4 baños completos, 1 cuarto de estudio, 1 cuarto de lavado, 1 cuarto de servicio con baño completo, cochera para 2 autos. Además cuenta con cisterna, hidroneumático y portón automático."
61,D1,1020000,1020000,51123,2024-11-05,"CASA EN PRIVADA, FRACCIONAMIENTO VILLAS STA. MARÍA EN TULANCINGO",105,71,9714.285714285714,14366.197183098591,2024-05-03,-1,2024-03-30,Casa,Venta,2,2,1,0,1,No,,ampliacion javier rojo gomez,tulancingo de bravo,hidalgo,ampliacion rojo gomez,43645.0,"Ampliación Javier Rojo Gómez, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-cab54cc38dc0-567c-aa98e1d-891b-4ee1,"Villas Santa María es un nuevo fraccionamiento que tiene la ubicación exacta para personas que vienen de CDMX, Pachuca o aquellos que buscan salir rápido de la ciudad u ocupan viajar sobre la carretera México-Tuxpan continuamente. Ideal para familias pequeñas que comienzan su patrimonio o que buscan un espacio más acogedor, la seguridad y tranquilidad la tendrás en este, ¡tú nuevo hogar!.  Cuenta con todos los servicios, establecimientos de primera necesidad a los alrededores, farmacias, transporte público cercano, escuelas desde nivel básico hasta superior (Universidad Técnológica de Tulancingo), a solo 10 minutos del centro de Tulancingo. La casa cuenta con:2 recámaras con closets.Sala.Comedor.Cocina integral.1 baño.Cochera.Área de lavado.Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
62,D1,1050000,1050000,52626,2024-11-05,VENTA DE CASA DE LUJO 3 RECAMARAS EN TULANCINGO,80,120,13125.0,8750.0,2023-07-02,8,2024-03-30,Casa,Venta,2,3,1,0,1,No,,medias tierras,tulancingo de bravo,hidalgo,medias tierras,43698.0,"Medias Tierras, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-89ca4ee22d25-18f8-67cdfbc9-994b-1237,"Casa ideal para personas que desean tranquilidad y cercanía al centro de Tulancingo.Cuenta con todos los servicios como agua, luz,drenaje, pavimento, servicio de internet y telefonía. Cercanía a escuelas de educación básica.A unos metros de la nueva Fiscalía.AURRERA, OXXO, farmacias, gasolineras, etc. Casa en privada con exclusivamente 4 viviendas col san IsidroCuenta con3 recámarasSalaCocina c/ cocinetaComedor1.5 bañosCisterna 5000ltsEstacionamiento 2 autosTerreno 80 m2Contruccion 120m2Precio $1,179,000"
63,D1,1050000,1050000,52626,2024-11-05,"CASA DE 1 NIVEL EN PRIVADA, TULANCINGO HIDALGO",105,70,10000.0,15000.0,2024-05-03,-1,2024-03-30,Casa,Venta,1,2,1,0,1,No,,ampliacion javier rojo gomez,tulancingo de bravo,hidalgo,ampliacion rojo gomez,43645.0,"Ampliación Javier Rojo Gómez, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-58b55adc017b-6914-f7d09bf-9a71-458e,"Villas Santa María es un nuevo fraccionamiento que tiene la ubicación exacta para personas que vienen de CDMX, Pachuca o aquellos que buscan salir rápido de la ciudad u ocupan viajar sobre la carretera México-Tuxpan continuamente. Ideal para familias pequeñas que comienzan su patrimonio o que buscan un espacio más acogedor, la seguridad y tranquilidad la tendrás en este, ¡tú nuevo hogar!.  Cuenta con todos los servicios, establecimientos de primera necesidad a los alrededores, farmacias, transporte público cercano, escuelas desde nivel básico hasta superior (Universidad Técnológica de Tulancingo), a solo 10 minutos del centro de Tulancingo. La casa cuenta con:Sala.Comedor.Cocina .1 baño.2 recámaras.Cochera para 1 auto.Área de lavado.Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
64,D1,1070000,1070000,53629,2024-11-05,Casa en venta con 3 recámaras en  Tulancingo,72,81,14861.111111111111,13209.876543209875,2023-04-24,11,2024-03-30,Casa En Fraccionamiento,Venta,1,3,2,0,2,No,,villa sol,tulancingo de bravo,hidalgo,villa sol,43648.0,"Villa Sol, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-96ac604bba20-635d-4730664-89a4-3be2,"Vive la experiencia de vivir en uno de los lugares más emblemáticos del país en dónde la herencia cultural prehispánica y la tranquilidad de la vida cotidiana se fusionan.Casa con increíbles amenidades: Áreas verdes, jardín común con juegos infantiles, caseta de entrada y salida, trotapista y ciclopista, alumbardo público fotovoltaico, planta de tratamiento de aguas Residuales para reuso.Ubicada en la mejor zona de la ciudad, muy cerca de:Centro comercial Patio Tulancingo.Universidad Tecnológica deTulancingoSam’s Club WalmartCentral de abastosHospital General Tulancingo, BimboCoca Cola CFE"
65,D1,1080000,1080000,54130,2024-11-05,"Casa con opción de crecimiento en Villas Santa María, Tulancingo Hgo.",105,73,10285.714285714286,14794.520547945203,2023-12-15,3,2024-03-30,Casa,Venta,1,2,1,0,1,No,,ampliacion javier rojo gomez,tulancingo de bravo,hidalgo,ampliacion rojo gomez,43645.0,"Ampliación Javier Rojo Gómez, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-148a066ebd7c-a22f-24777fa3-acc5-46bd,"Fraccionamiento Villas Santa María ubicado en una zona con accesos a CDMX y Pachuca, muy cerca de la carretera México-Tuxpan. Ideal para familias que comienzan su patrimonio o que buscan un espacio más acogedor, con seguridad y tranquilidad. El Fraccionamiento cuenta con: barda perimetral, caseta de vigilancia, áreas verdes, juegos y aparatos de ejercicio al aire libre, calles de concreto, servicios ocultos, casas con muros independientes, cimientos de piedra, está proyectado para tener su propia area comercial y se cuenta con un reglamento interno para una sana convivencia.La zona cuenta con todos los servicios, establecimientos de primera necesidad a los alrededores, transporte público cercano, escuelas desde nivel básico hasta superior (Universidad Técnológica de Tulancingo), a solo 10 minutos del centro de Tulancingo, a 5 minutos de Plaza Patio. La casa cuenta con:2 recámaras con closet.1 alcoba.Sala-comedor.Cocina integral con barra desayunadora.1 baño forrado de azulejo.Cochera.Área de lavado.Cisterna con bomba de 2,500 litros.Tinaco de 1,100 litros.Con opción de crecimiento!!Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 16:00 a 18:00Sábados: 10:00 a 14:00Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
66,D1,1100000,1100000,55132,2024-11-05,HERMOSA CASA EN VENTA EN TULANCINGO DE BRAVO HIDALGO.,398,398,2763.819095477387,2763.819095477387,2024-05-03,-1,2024-03-30,Casa,Venta,2,4,2,0,2,No,unidad habitacional,la morena,tulancingo de bravo,hidalgo,rinconada la morena,43625.0,"Unidad Habitacional La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-c3d586e6bb16-bbfd-7ff3c95e-a3d7-4960,"HERMOSA Y AMPLIA CASA EN HIDALGO, CUENTA CON TODOS LOS SERVICIOS, UBICADA EN UNA DE LAS MEJORES ZONAS, CON EXCELENTE PLUSVALIA, RODEADA DE COLEGIOS, HOSPITALES, CENTROS COMERCIALES, RESTAURANTES, PARQUES Y MAS.NO LO PIENSES MAS E INVIENTE EN TU PATRIMONIO CON UNA PROPIEDAD DE OPORTUNIDAD, MUY POR DEBAJO DE SU VALOR COMERCIAL."
67,D1,1150000,1150000,57638,2024-11-05,"CASA NUEVA EN PRIVADA SAN DANIEL, TULANCINGO HIDALGO",105,62,10952.380952380952,18548.387096774197,2023-04-20,11,2024-03-30,Casa,Venta,2,2,1,0,1,No,,conjunto habitacional los mesones,tulancingo de bravo,hidalgo,privada los mesones,43624.0,"Conjunto Habitacional Los Mesones, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-e1e9f2183ac5-7f02-5ba171a0-bd32-34c5,"CASA EN PRIVADA SAN DANIEL Casa ubicada en Privada San Daniel muy cerca de la Unidad Deportiva, excelente ubicación a 10 min del centro de Tulancingo y a 5 min de la central de abastos. La zona cuenta con escuelas públicas y privadas (de educación básica, media, media superior y superior), parques cerca, gasolineras, tiendas de auto servicio, etc...  La casa cuenta con:  2 recámaras. Sala. Comedor. Cocina. 1 baño. Área de lavado. Cochera para un vehículo. Cisterna. Construccion nueva.   Pregunta por la forma de pago. PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO *El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos.  Horario de atención Lunes a viernes: 10:00 a 14:00 y 17:00 a 19:00 Sábados: 10:00 a 14:00 Domingos: previa cita Mayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp ""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
68,D1,1180000,1180000,59142,2024-11-05,"CASA EN FRACCIONAMIENTO CERRADO, CIMA DORADA TULANCINGO",105,77,11238.09523809524,15324.675324675323,2023-12-15,3,2024-03-30,Casa,Venta,1,2,1,0,1,No,,san jose caltengo,tulancingo de bravo,hidalgo,san jose caltengo,43628.0,"San José Caltengo, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-60f9fc9ca4df-8fdf-6c7094aa-a826-4471,"El fraccionamiento Cima Dorada cuenta con 2 acceso con caseta de vigilancia, pista para caminatas, área de asadores, cancha de basquetbol y área de juegos para niños.Ubicado a tan solo 5 minutos del centro de la cuidad, a un costado de la zona Arqueológica de Huapalcalco, muy cerca de clínicas médicas, hospitales, escuelas, establecimientos comerciales, central de autobuses, transporte público a una cuadra. La casa cuenta con:Sala-comedor.Cocina con tarja.1 baño completo.2 recámaras amplias.Patio de servicio.Cochera para 1 vehículos.Jardín interior artificial con acceso por sala comedor.AMENIDADES:Cisterna de 3,300 litrosTanque estacionario.Calentador de gas. Tinaco de 1,100 litros.Bomba de agua. Luminarias LED. Pregunta por la forma de pago.*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISOHorario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
69,,1250000,1250000,62650,2024-11-05,"CASA EN COL. CALTENGO, TULANCINGO DE BRAVO, HIDALGO",100,100,12500.0,12500.0,2023-12-15,3,2024-03-30,Casa,Venta,1,2,2,0,2,No,,caltengo,tulancingo de bravo,hidalgo,caltengo,43626.0,"Caltengo, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-2156fbb37ce2-f9f1-607dc92c-96c0-4917,"Excelente ubicación, se encuentra a solo 10 min. del centro de Tulancingo, a 5 min. de la Central de Abastos, la colonia cuenta con trasporte público, farmacias, Oxxo, panaderías, tiendas locales, escuelas y hospitales.La casa de 2 niveles cuenta con:PLANTA BAJA:  Sala.Comedor.Cocina con cocineta.1 medio baño.Garage para 1 auto.PLANTA  ALTA:2 recámaras.1 baño completo.AMENIDADES:Tanque estacionario.Cisterna.Zaguán automatizado cerco eléctrico.Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
70,D2,1266000,1266000,63452,2024-11-05,CASA EN VENTA HIDALGO,115,176,11008.695652173914,7193.181818181818,2023-08-11,7,2024-03-30,Casa,Venta,1,2,1,0,1,No,,vicente guerrero 1ra seccion,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero 1ra Sección, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-b50831813d1a-d731-4d18cefe-8427-4ae1,"GRAN OPORTUNIDAD PARA COMPRA DE VIVIENDA A BUEN PRECIO, CON EXCELENTE UBICACIÓN, SE ACEPTA CUALQUIER TIPO DE CRÉDITO INFONAVIT, FOVISSSTE, BANCARIO, ETC. ESTAMOS A TUS ÓRDENES PARA MÁS INFORMACIÓN Y QUE CUENTES CON UNA INVERSIÓN SEGURA, PROGRAME CITA CON NOSOTROS PARA CONOCER EL INMUEBLE.FOLIO B: 127766*****PRECIO SUJETO A CAMBIOS SIN PREVIO AVISO****Estado de la propiedadSituación legal:TODO EN ORDEN AL 100%Libre de gravamen:NoCondiciones de VentaForma de pago:Financiamiento/crédito, Contado"
71,D2,1279000,1279000,64104,2024-11-05,VICENTE GUERRERO. CASA RESIDENCIAL. VENTA TULANCINGO. ESTADO DE HIDALGO.,400,240,3197.5,5329.166666666667,2023-12-18,3,2024-03-30,Casa,Venta,2,3,2,0,2,No,,vicente guerrero 1ra seccion,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero 1ra Sección, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-3d26460e1667-8555-e6df5d38-955b-3156,"TULANCINGO. ESTADO DE HIDALGO. Desarrollada en dos niveles, sobre una superficie de 400 metros cuadrados y con una constricción de 240 metros cuadrados, consta de 10 estacionamientos para un auto, sala, comedor, cocina, dos recámaras, un baño completo, patio de servicio y zotehuela. Es una obra inconclusa Haz tu mejor oferta sobre el valor de venta y cómpralo a un super precio.Solamente al contado Sin apartados, sin anticipos.Los inmuebles están sujetos a cambio de precio, sin previo aviso. Todo el proceso ante notario público. No se aceptan pagos en línea.Somos una empresa fundada en 1985.Más de 5.000 inmuebles en comercialización-Inmuebles a crédito o de contado.  No se aceptan pagos en línea. EasyBroker ID: EB-DR0756"
72,D2,1290000,1290000,64655,2024-11-05,"Casa en Col. 20 de noviembre, Tulancingo de Bravo, Hidalgo",120,190,10750.0,6789.473684210527,2023-12-15,3,2024-03-30,Casa,Venta,1,4,3,0,3,No,,20 de noviembre,tulancingo de bravo,hidalgo,20 de noviembre,43689.0,"20 de Noviembre, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-a1cf0b934e6e-30bf-1313e532-9cf5-40e4,"La Colonia cuenta con todos los servicios, transporte público, escuelas públicas y privadas (de educación básica) a15 minutos del centro de Tulancingo, tiene cerca: parques, farmacias, salones de fiestas, tiendas locales, venta de alimentos preparados y de abasto. La casa de 2 niveles cuenta con:Planta baja:Estancia.1 recámara amplia.Sala.Comedor.Cocina.Patio de servicio con piso de loseta.1 baño completo.Planta alta:1 recámara principal con closet, baño completo, terraza y estudio.2 recámaras secundarias con closet.1 baño completo.Cuarto de guardado.Amenidades:Calentador solar.Tanque estacionario.Pregunta por la forma de pago.*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISOHorario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
73,D2,1350000,1350000,67662,2024-11-05,"CASA EN VENTA EN NAPATECO TULANCINGO, HIDALGO",171,105,7894.736842105263,12857.142857142857,2023-09-12,6,2024-03-30,Casa,Venta,2,3,2,0,2,No,unidad habitacional,napateco,tulancingo de bravo,hidalgo,napateco,43629.0,"Unidad Habitacional Napateco, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-14ca92dd8a4d-db6f-eaae4c26-89a0-3953,"Ref: NEX-179695Amplia casa en venta ubicada en Napateco, Tulancingo de Bravo, Hidalgo. Con una construcción de 171 m2, esta propiedad cuenta con 3 recamaras, ideales para acomodar a toda la familia. Además, dispone de 2 baños completos y 1 medio baños, brindando comodidad y privacidad a sus habitantes.Esta casa en venta se encuentra en una zona de uso de suelo residencial, lo que garantiza un entorno tranquilo y seguro. Además, cuenta con un cuarto de servicio y una terraza para disfrutar del buen clima de la zona.Las principales vías de acceso a esta propiedad son la avenida Napateco y la autopista México-Tulancingo, lo que facilita el desplazamiento hacia y desde el lugar. Además, se encuentra cerca de importantes zonas comerciales, como el centro comercial Plaza Bella y el mercado público de Tulancingo, donde se pueden encontrar todo tipo de productos frescos y artesanías locales.En cuanto a zonas de interés cercanas, este inmueble se encuentra próximo al Parque Nacional El Chico, un lugar ideal para disfrutar de la naturaleza y practicar actividades al aire libre como senderismo y ciclismo. También está cerca del Hospital General de Tulancingo y de diversas escuelas, como la Universidad Tecnológica de Tulancingo y la Escuela Secundaria Técnica No.1, lo que brinda comodidad y acceso a servicios básicos en la zona.Esta casa en venta en Napateco, Tulancingo de Bravo, Hidalgo es una excelente oportunidad para aquellos que buscan vivir en un entorno tranquilo, seguro y cerca de todas las comodidades que ofrece la ciudad. No pierdas la oportunidad de visitarla y descubrir todo lo que tiene para ofrecer.nNEXIMOINMOBILIARIADIGITAL"
74,D2,1353670,1353670,67846,2024-11-05,"Casa en venta en  Carlos Chavez, Tulancingo ¡Compra esta propiedad mediante Cesión de Derechos e incrementa tu patrimonio! ¡Contáctame, te digo cómo hacerlo!",100,154,13536.7,8790.064935064935,2024-05-03,-1,2024-03-30,Casa,Venta,2,3,1,0,1,No,fraccionamiento,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Fraccionamiento Jardines del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-4c6c49b746f5-9573-493db6c8-8100-502a,"¿Buscas incrementar tu patrimonio? Adquiere este inmueble con la mayor seguridad y excelente precio.-  No se aceptan créditos bancarios ni de infonavit, solo recursos propios.-  Garantizamos tu compra bajo contrato.-  Se firma ANTE NOTARIO.¡Te decimos como hacer tu compra, llámanos para agendar tu cita y brindarte asesoría jurídica y profesional sin costo!"
75,D2,1366025,1366025,68466,2024-11-05,VENTA DE CASA EN JARDINES DEL SUR TULANCINGO DE BRAVO HIDALGO GDS/AS,120,120,11383.541666666666,11383.541666666666,2024-05-03,-1,2024-03-30,Casa,Venta,2,3,1,0,1,No,fraccionamiento,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Fraccionamiento Jardines del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-c05d32c8a2a0-1e10-f3f11bd6-b838-4459,"Excelente Oportunidad de Inversión  “Sin Crédito Hipotecario”Te ofrecemos: Excelente Ubicación, Vialidades muy cercanas, Centros Comerciales, Áreas Verdes ó Jardín, Privacidad, Seguridad, Zona con Alta Plusvalía,ID: ST2936Somos una excelente Opción para invertir, contáctame:Gregorio De los SantosContactarMóvil Ver teléfono Whatsapp* Precios y disponibilidad sujetos a cambios e imágenes ilustrativasAS"
